n,edges,root,E,J,I,E_geq_J_coeffwise,E_dom_J,SCC,I_dom_1pxJ,IpxE_dom_E,gk_ck_plus_dk_ge0,gk_min,SCC_ge_xI,SCC_minus_xI_min,d_km1_JE_ge0_prefix_to_modeI,d_km1_JE_min_prefix,mode_I,ratio_J_over_E_logconcave,ratio_J_over_E_logconcave_min_crossdiff
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (8, 9))",10,"(1, 11, 45, 86, 81, 38, 9, 1)","(1, 10, 38, 70, 67, 34, 9, 1)","(1, 12, 55, 124, 151, 105, 43, 10, 1)",True,False,True,False,True,True,2,True,0,False,-118,4,False,-969716
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",1,"(1, 11, 46, 93, 98, 56, 17, 2)","(1, 9, 30, 46, 33, 10, 1)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,True,True,True,128,False,-3,False,-1439,4,True,96
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",0,"(1, 11, 47, 100, 114, 69, 20, 2)","(1, 8, 23, 30, 20, 7, 1)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,False,True,True,115,True,0,False,-1420,4,True,138
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",3,"(1, 11, 47, 102, 122, 80, 26, 3)","(1, 8, 21, 22, 9, 1)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,True,True,True,115,False,-662,False,-1766,4,True,0
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",4,"(1, 11, 45, 86, 79, 32, 4)","(1, 10, 37, 65, 57, 23, 3)","(1, 12, 55, 123, 144, 89, 27, 3)",True,False,True,False,True,True,28,True,0,False,-257,4,False,-578289
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",7,"(1, 11, 46, 93, 96, 49, 10)","(1, 9, 30, 48, 40, 17, 3)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,False,True,True,128,True,0,False,-888,4,False,-229056
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",8,"(1, 11, 46, 95, 107, 67, 22, 3)","(1, 9, 28, 37, 22, 5)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,True,True,True,128,False,-149,False,-1869,4,True,0
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",9,"(1, 11, 45, 87, 85, 41, 8)","(1, 10, 36, 59, 48, 19, 3)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,False,True,True,88,True,0,False,-839,4,True,144
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (8, 9))",11,"(1, 11, 45, 86, 81, 38, 9, 1)","(1, 10, 37, 63, 51, 18, 2)","(1, 12, 55, 123, 144, 89, 27, 3)",True,True,True,True,True,True,43,True,0,False,-717,4,True,23
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",1,"(1, 11, 46, 92, 93, 49, 13, 1)","(1, 9, 30, 45, 29, 6)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,True,True,True,114,False,-83,False,-1517,4,True,0
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",0,"(1, 11, 47, 99, 108, 58, 12)","(1, 8, 23, 30, 20, 7, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,False,True,True,115,True,0,False,-1260,4,False,-152640
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",2,"(1, 11, 46, 92, 91, 42, 7)","(1, 9, 30, 47, 36, 12, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,False,True,True,56,True,0,False,-965,4,True,96
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",3,"(1, 11, 47, 101, 117, 71, 19, 1)","(1, 8, 21, 21, 7)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,True,True,True,115,False,-672,False,-1750,4,True,0
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",4,"(1, 11, 45, 85, 74, 25, 1)","(1, 10, 37, 64, 53, 18, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,False,True,False,True,True,2,True,0,False,-265,4,False,-528545
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",6,"(1, 11, 46, 92, 92, 46, 11, 1)","(1, 9, 30, 46, 32, 8)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,True,True,True,67,False,-8,False,-1288,4,True,0
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",7,"(1, 11, 46, 93, 96, 49, 10)","(1, 9, 29, 42, 29, 9, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,False,True,True,110,True,0,False,-1335,4,True,217
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",8,"(1, 11, 46, 94, 101, 56, 14, 1)","(1, 9, 28, 37, 22, 5)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,True,True,True,128,False,-28,False,-1669,4,True,0
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",9,"(1, 11, 45, 86, 80, 35, 6)","(1, 10, 36, 58, 43, 13, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,False,True,True,42,True,0,False,-942,4,True,144
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",10,"(1, 11, 46, 93, 97, 52, 13, 1)","(1, 9, 29, 41, 26, 6)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,True,True,True,111,False,-26,False,-1559,4,True,0
12,"((0, 1), (0, 6), (0, 10), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9), (10, 11))",11,"(1, 11, 45, 86, 81, 38, 7)","(1, 10, 36, 57, 40, 12, 1)","(1, 12, 55, 122, 138, 78, 19, 1)",True,True,True,False,True,True,56,True,0,False,-1177,4,True,144
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",1,"(1, 11, 46, 93, 99, 60, 20, 3)","(1, 9, 31, 52, 45, 19, 3)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,128,True,0,False,-963,4,False,-7185
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",0,"(1, 11, 48, 108, 137, 99, 38, 6)","(1, 7, 16, 14, 6, 1)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,102,False,-680,False,-1270,4,True,0
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",2,"(1, 11, 46, 94, 103, 65, 22, 3)","(1, 9, 30, 48, 40, 17, 3)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,128,True,0,False,-1184,4,True,96
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",3,"(1, 11, 47, 103, 128, 92, 36, 6)","(1, 8, 21, 23, 13, 3)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,115,False,-452,False,-1605,4,True,0
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",4,"(1, 11, 45, 87, 85, 43, 9)","(1, 10, 37, 66, 62, 30, 6)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,False,True,True,135,True,0,False,-249,4,False,-701586
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",6,"(1, 11, 46, 93, 98, 57, 17, 2)","(1, 9, 31, 53, 48, 22, 4)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,128,True,0,False,-730,4,False,-206740
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",7,"(1, 11, 46, 95, 108, 72, 26, 4)","(1, 9, 29, 43, 33, 13, 2)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,128,True,0,False,-1509,4,True,217
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",8,"(1, 11, 46, 96, 112, 75, 27, 4)","(1, 9, 28, 39, 30, 12, 2)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,128,True,0,False,-1488,4,True,338
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",9,"(1, 11, 45, 88, 91, 53, 16, 2)","(1, 10, 36, 60, 52, 23, 4)","(1, 12, 55, 124, 151, 105, 39, 6)",True,True,True,True,True,True,141,True,0,False,-884,4,True,144
12,"((0, 1), (0, 6), (0, 10), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (8, 9))",10,"(1, 11, 45, 86, 81, 38, 7)","(1, 10, 38, 70, 67, 32, 6)","(1, 12, 55, 124, 151, 105, 39, 6)",True,False,True,False,True,True,91,True,0,False,-118,4,False,-969716
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",1,"(1, 11, 46, 98, 125, 101, 51, 15, 2)","(1, 9, 29, 46, 45, 26, 8, 1)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,True,True,True,122,False,-1,False,-1340,4,False,-366220
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",0,"(1, 11, 46, 98, 127, 106, 55, 16, 2)","(1, 9, 29, 44, 40, 22, 7, 1)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,True,True,True,128,True,0,False,-1668,4,True,110
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",2,"(1, 11, 46, 97, 118, 90, 41, 10, 1)","(1, 9, 30, 53, 56, 36, 13, 2)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,False,True,True,66,True,0,False,-822,4,False,-559868
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",3,"(1, 11, 47, 106, 145, 127, 70, 22, 3)","(1, 8, 21, 26, 19, 7, 1)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,True,True,True,115,False,-547,False,-1756,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",4,"(1, 11, 45, 90, 102, 70, 26, 4)","(1, 10, 37, 69, 76, 51, 19, 3)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,False,True,False,True,True,28,True,0,False,-225,4,False,-924210
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",6,"(1, 11, 46, 95, 111, 81, 36, 9, 1)","(1, 9, 32, 60, 65, 41, 14, 2)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,False,True,True,49,True,0,False,-485,4,False,-390400
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",7,"(1, 11, 49, 117, 166, 145, 77, 23, 3)","(1, 6, 10, 5, 1)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,True,True,True,True,True,89,False,-1075,False,-925,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10), (7, 11))",8,"(1, 11, 45, 88, 93, 58, 20, 3)","(1, 10, 39, 78, 88, 57, 20, 3)","(1, 12, 55, 127, 171, 146, 77, 23, 3)",True,False,True,False,True,True,18,True,0,False,-21,4,False,-1115868
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",1,"(1, 11, 46, 96, 114, 82, 36, 9, 1)","(1, 9, 29, 43, 33, 13, 2)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,True,True,True,43,False,-122,False,-1734,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",0,"(1, 11, 46, 95, 109, 72, 26, 4)","(1, 9, 30, 48, 43, 23, 7, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,False,True,True,20,True,0,False,-1147,4,False,-469464
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",2,"(1, 11, 46, 95, 106, 66, 22, 3)","(1, 9, 30, 51, 49, 27, 8, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,False,True,True,12,True,0,False,-751,4,False,-584274
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",3,"(1, 11, 47, 104, 133, 102, 46, 11, 1)","(1, 8, 21, 24, 13, 3)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,True,True,True,75,False,-719,False,-1840,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",4,"(1, 11, 45, 88, 90, 49, 13, 1)","(1, 10, 37, 67, 66, 36, 10, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,False,True,False,True,True,2,True,0,False,-241,4,False,-754128
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",6,"(1, 11, 47, 101, 121, 86, 37, 9, 1)","(1, 8, 24, 36, 29, 12, 2)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,True,True,True,42,False,-41,False,-1427,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",7,"(1, 11, 48, 109, 142, 109, 48, 11, 1)","(1, 7, 16, 15, 6, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,True,True,True,73,False,-783,False,-1476,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",8,"(1, 11, 45, 87, 86, 44, 11, 1)","(1, 10, 38, 71, 71, 38, 10, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,False,True,False,True,True,2,True,0,False,-111,4,False,-912492
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 11), (7, 8), (7, 9), (7, 10))",11,"(1, 11, 45, 88, 93, 58, 20, 3)","(1, 10, 37, 64, 57, 29, 8, 1)","(1, 12, 55, 125, 157, 115, 49, 11, 1)",True,True,True,False,True,True,12,True,0,False,-936,4,False,-464
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",1,"(1, 11, 46, 95, 110, 79, 35, 9, 1)","(1, 9, 30, 49, 46, 26, 8, 1)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,True,True,True,47,True,0,False,-1020,4,False,-305440
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",0,"(1, 11, 47, 103, 133, 108, 55, 16, 2)","(1, 8, 22, 26, 17, 6, 1)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,True,True,True,115,False,-547,False,-1707,4,True,0
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",2,"(1, 11, 46, 95, 109, 78, 35, 9, 1)","(1, 9, 30, 50, 47, 26, 8, 1)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,True,True,True,47,True,0,False,-985,4,False,-190250
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",3,"(1, 11, 47, 104, 135, 109, 55, 16, 2)","(1, 8, 21, 24, 16, 6, 1)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,True,True,True,115,False,-456,False,-1576,4,True,0
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",4,"(1, 11, 45, 88, 92, 57, 20, 3)","(1, 10, 37, 67, 68, 41, 14, 2)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,False,True,True,15,True,0,False,-241,4,False,-899444
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",6,"(1, 11, 46, 93, 99, 60, 20, 3)","(1, 9, 32, 60, 65, 41, 14, 2)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,False,True,False,True,True,15,True,0,False,-216,4,False,-1595520
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",7,"(1, 11, 48, 110, 148, 122, 61, 17, 2)","(1, 7, 15, 11, 3)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,True,True,True,102,False,-1010,False,-1298,4,True,0
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",8,"(1, 11, 45, 87, 87, 49, 15, 2)","(1, 10, 38, 72, 76, 46, 15, 2)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,False,True,False,True,True,8,True,0,False,-66,4,False,-1563912
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (7, 8), (7, 9), (7, 10))",11,"(1, 11, 45, 88, 93, 58, 20, 3)","(1, 10, 37, 66, 67, 41, 14, 2)","(1, 12, 55, 125, 159, 125, 61, 17, 2)",True,True,True,False,True,True,15,True,0,False,-286,4,False,-967516
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",1,"(1, 11, 46, 94, 103, 63, 21, 3)","(1, 9, 29, 41, 26, 8, 1)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,True,True,True,128,False,-42,False,-1779,4,True,189
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",0,"(1, 11, 46, 93, 98, 55, 16, 2)","(1, 9, 30, 46, 34, 13, 2)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,True,True,True,128,True,0,False,-1346,4,True,96
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",2,"(1, 11, 46, 93, 95, 47, 11, 1)","(1, 9, 30, 49, 42, 18, 3)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,False,True,True,89,True,0,False,-749,4,False,-405370
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",3,"(1, 11, 47, 102, 122, 81, 28, 4)","(1, 8, 21, 22, 8, 1)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,True,True,True,115,False,-806,False,-1868,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",4,"(1, 11, 45, 86, 79, 32, 5)","(1, 10, 37, 65, 57, 24, 4)","(1, 12, 55, 123, 144, 89, 29, 4)",True,False,True,False,True,True,45,True,0,False,-257,4,False,-794712
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",6,"(1, 11, 47, 99, 108, 60, 17, 2)","(1, 8, 24, 36, 29, 12, 2)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,False,True,True,115,True,0,False,-1017,4,False,-243000
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",7,"(1, 11, 47, 101, 119, 78, 27, 4)","(1, 8, 22, 25, 11, 2)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,True,True,True,115,False,-641,False,-1864,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",8,"(1, 11, 45, 86, 80, 34, 6)","(1, 10, 37, 64, 55, 23, 4)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,False,True,True,60,True,0,False,-390,4,False,-575700
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9), (10, 11))",11,"(1, 11, 45, 87, 86, 44, 11, 1)","(1, 10, 36, 58, 45, 18, 3)","(1, 12, 55, 123, 144, 89, 29, 4)",True,True,True,False,True,True,92,True,0,False,-1073,4,True,144
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",1,"(1, 11, 46, 96, 114, 82, 36, 9, 1)","(1, 9, 29, 42, 29, 9, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,True,True,True,True,True,44,False,-306,False,-2004,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",0,"(1, 11, 46, 94, 103, 61, 18, 2)","(1, 9, 31, 53, 50, 27, 8, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,False,True,False,True,True,6,True,0,False,-759,4,False,-846479
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",2,"(1, 11, 46, 95, 105, 62, 18, 2)","(1, 9, 30, 51, 49, 27, 8, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,False,True,False,True,True,6,True,0,False,-700,4,False,-1039535
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",3,"(1, 11, 47, 104, 132, 99, 43, 10, 1)","(1, 8, 21, 24, 12, 2)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,True,True,True,True,True,57,False,-792,False,-1920,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",4,"(1, 11, 45, 88, 89, 46, 11, 1)","(1, 10, 37, 67, 65, 34, 9, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,False,True,False,True,True,2,True,0,False,-243,4,False,-941238
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",6,"(1, 11, 48, 108, 137, 101, 43, 10, 1)","(1, 7, 17, 19, 10, 2)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,True,True,True,True,True,57,False,-549,False,-1523,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",7,"(1, 11, 47, 102, 125, 90, 38, 9, 1)","(1, 8, 23, 31, 21, 7, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,True,True,True,True,True,42,False,-168,False,-1733,4,True,0
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",8,"(1, 11, 45, 88, 91, 51, 15, 2)","(1, 10, 37, 65, 60, 30, 8, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,True,True,False,True,True,6,True,0,False,-635,4,False,-19980
12,"((0, 1), (0, 6), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (6, 11), (7, 8), (7, 9))",10,"(1, 11, 45, 87, 86, 44, 11, 1)","(1, 10, 38, 70, 67, 34, 9, 1)","(1, 12, 55, 125, 156, 111, 45, 10, 1)",True,False,True,False,True,True,2,True,0,False,-191,4,False,-418588
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9))",1,"(1, 11, 46, 94, 103, 63, 21, 3)","(1, 9, 30, 47, 37, 14, 2)","(1, 12, 55, 124, 150, 100, 35, 5)",True,True,True,True,True,True,128,True,0,False,-1363,4,True,96
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9))",0,"(1, 11, 47, 101, 120, 80, 28, 4)","(1, 8, 23, 30, 20, 7, 1)","(1, 12, 55, 124, 150, 100, 35, 5)",True,True,True,True,True,True,115,True,0,False,-1580,4,True,225
12,"((0, 1), (0, 6), (0, 11), (1, 2), (2, 3), (3, 4), (3, 5), (6, 7), (6, 10), (7, 8), (7, 9))",2,"(1, 11, 46, 94, 101, 58, 17, 2)","(1, 9, 30, 49, 42, 18, 3)","(1, 12, 55, 124, 150, 100, 35, 5)",True,True,True,True,True,True,128,True,0,False,-1001,4,False,-2556
